,Depot,Motorhuset AS,"Lobyvegen 2, 6789 Loen","Loenvegen 2, 6789 Loen","Kongshaug, 6350 Eidsbygda","Tafjord, 6214 Norddal",Alnes Fyr og opplevelsessenter,Anno,"Brattvåg, 6270 Brattvåg",Brattvåg Fjordhotell,AMFI MOA - BRO - NORD - SYD,Bunnpris Brattvåg,Bunnpris Bryggja,Bunnpris Eid,Bunnpris Hareid,"Ikornes, 6222 Ikornnes",Bunnpris Langevåg,Bunnpris Oldeide,Bunnpris Olden,Bunnpris Sjøholt,SKAREGATA 1,Bunnpris Spjelkavik,Bunnpris Stad,Bunnpris Straumgjerde,Bunnpris Stryn,NEDRE STRANDGATE 9,Bunnpris Ulsteinvik,Bunnpris Valderøy,Bunnpris Valldal,Bunnpris Vatne,Bunnpris Vedde,Bunnpris Volda,Bunnpris Ørsta,"Digernessundet, 6057 Ellingsøy","Langelandsvegen 47, 6010 Ålesund",KIPERVIKGATA 5,PARKGATA 11B,"Ålesund, 6008 Ålesund","Eidsgata 12, 6770 Nordfjordeid","Kongensgate 1, 6002 Ålesund","Dregesvegen 2, 6200 Stranda","Kirkegata 4, 6002 Ålesund",Egon Ålesund,"Skulevegen 1, 6770 Nordfjordeid",Gamle Blindheimsveg 25,Eurospar Hareid,LARSGÅRDSVEGEN 19,Eurospar Moa,Eurospar Sykkylven,Eurospar Valderøy,Eurospar Ørsta,Rasmus Rønnebergs gate 21,"Ålesund, 6002 Ålesund",Felleskjøpet Nordfjordeid,Felleskjøpet Volda,"Langevåg, 6030 Langevåg",SKARBØVIKGATA 26,"Ørskog, 6240 Ørskog","Nordfjordeid, 6770 Nordfjordeid","Nordfjordeid, 6770 Nordfjordeid","Løvenvoldgata 6, 6002 Ålesund",APOTEKERGATA 5,"Gate 1, 6718 Deknepollen","Kyaborga 4, 6150 Ørsta","Sjukehusveien 14, 6770 Nordfjordeid",Hornindal skisenter,"Apotekergata 5, 6004 Ålesund",APOTEKERGATA 1-3,KONGENS GATE 28A,Isehaug kafeteria,Godøya post i butikk,Joker Gursken,"Hellesylt, 6218 Hellesylt",Joker Hjelledalen,Joker Larsnes,Joker Loen,Joker Stadlandet,Joker Stordal,Joker Vatne,Vigra post i butikk,Joker Åheim,KONGENS GATE 11,Kiwi Meieribygget Ørsta,"Volda, 6100 Volda",SUNDGATA 8,Kiwi Skodje,Kiwi Volda,Kiwi Sykkylven,SKARBØVIKGATA 25,NØRVEGATA 23,SPJELKAVIKVEGEN 42,Kiwi Deknepollen,"Eggesbønes, 6008 Ålesund",NEDRE KLOKKERSUNDVEGEN 2,FLISNESVEGEN 1,"Kverve, 6008 Ålesund","Fiskarstrand, 6037 Eidsnes",Kiwi Stranda,Kiwi Stryn,Kiwi Ulsteinvik,"Valderøy, 6050 Valderøya",RASMUS RØNNEBERGS GATE 6,Kiwi Myrvåg,Kiwi Langevåg,NEDRE STRANDGATE 51,LERSTADVEGEN 545,Kiwi Vestnes,Kiwi Nordfjordeid,SMEDGARDEN 1,"Vallekrysset, 6013 Ålesund","Ørsta, 6150 Ørsta","Bryggja, 6720 Bryggja",Meny Fosnavåg,LERSTADVEGEN 291,"HIG, 6010 Ålesund",SKATEFLUKAIA 1B,"Selje, 6740 Selje",KEISER WILHELMS GATE 2,"Valldal, 6210 Valldal","Måløy, 6700 Måløy","Tonningsgata, 6783 Stryn","Innviksvegen, 6793 Innvik","Skateflukaia, 6002 Ålesund",SKANSEKAIA 4A,"Søvika, 6065 Ulsteinvik",Nordfjord hotell,Quality Hotel Ulstein,Quality Hotel Waterfront,KONGENS GATE 6,"Remmemsvik, 6264 Tennfjord","Storgata 16, 6002 Ålesund","Stranda, 6200 Stranda",SOLAVÅGSEIDET 76,Spar Ellingsøy,Spar Fiskåbygd,Spar Fosnavåg,Spar Hornindal,Spar Hovdebygda,Spar Langevåg,Spar Raudeberg,Spjelkavikvegen 61,Spar Straumane,Spar Svingen,Spar Søvik,Spar Tresfjord,Spar Ulsteinvik,Spar Valldal,Spar Vartdal,Spar Volda,Øvre Geilegrend 1,BLINDHEIM INDUSTRIVEG 2D,"Ålesund lufthavn, 6040 Vigra",St1 Ulsteinvik,St1 Ørskog,Storfjord Gastropub,"Strandafjellet, 6200 Stranda","Stryn, 6783 Stryn","Vigra, 6040 Vigra",Sunnmøre Folkehøgskule,KONGENS GATE 32A,"Gate 1 17, 6718 Deknepollen",Tik Café & Restaurant,"Brugata 4, 6390 Vestnes","Vestnes, 6390 Vestnes","Ålesund, 6002 Ålesund",KEISER WILHELMS GATE 39,Zuuma,"Borgundvegen 340, 6009 Ålesund"
Spar Hovdebygda,49705.5,31155.9,74679.6,75396.2,88090.9,100960.4,82956.9,63853.2,88675.2,88668.8,52925.8,88756.6,98048.7,67117.5,39641.8,56346.8,56527.1,121313.9,80718.9,81583.4,63969.2,52647.8,98892.6,61847.8,64233.0,63859.0,30216.8,73288.6,111888.5,75704.6,53702.7,6327.8,3886.1,67284.5,72067.9,63456.8,63466.0,61301.1,66529.2,63986.5,93675.8,63875.2,63566.5,66987.9,50781.5,39580.0,59613.6,52722.4,56782.0,74621.7,3324.5,63767.3,64028.4,67067.8,3200.8,56218.8,66278.4,81324.9,66901.0,66644.5,64202.4,63965.6,119811.1,3477.0,66717.1,44943.8,64108.1,63981.9,64162.7,64442.6,78447.5,38398.5,65309.9,93226.5,43795.7,74650.5,108590.6,100403.3,77835.3,81628.4,72231.4,63830.7,3540.4,7382.7,62989.8,73361.9,7883.7,56617.5,66309.3,61447.0,52647.9,116821.3,60111.6,58487.9,52940.4,61678.5,53744.0,93318.9,64226.8,30210.2,66455.1,63805.5,26792.8,55575.8,64386.7,54032.1,107215.0,65668.5,57263.6,53027.9,3636.1,102224.1,45529.5,56167.1,52812.0,63934.5,89551.1,63901.2,112244.4,119847.8,64407.6,109376.1,65119.3,64179.0,30535.9,66353.6,30168.2,64082.0,63690.5,119909.5,63854.4,93331.1,46257.4,78159.2,55770.0,43920.0,41757.6,0.0,56226.8,125467.3,52481.5,28641.2,92776.2,94920.2,109121.2,31216.1,112262.0,23589.7,7098.4,55001.4,50067.5,77959.4,30842.0,81341.5,93308.7,93650.0,64417.2,79897.2,32072.2,64171.8,119818.7,3709.6,108488.5,108113.0,63344.7,63579.7,63862.7,64826.4
Spar Langevåg,13613.0,31302.6,128581.9,129298.5,51998.4,69831.5,46864.4,27760.7,52582.6,52576.3,16833.3,52664.1,110579.6,121019.9,22556.7,29324.1,702.3,133368.6,134621.2,45490.8,27876.7,16555.3,122761.8,36044.3,118135.3,27766.4,32728.8,37196.0,89979.3,39612.1,2604.8,62202.8,53073.3,31192.0,35975.4,27364.3,27373.5,25208.6,120431.5,27894.0,62546.9,27782.7,27473.9,120890.2,14689.0,22416.8,23521.0,16629.9,28766.2,38529.2,53058.3,27674.8,27935.9,120970.1,59075.8,8.0,30185.9,45232.4,120803.3,120546.8,28109.9,27873.1,131865.8,53125.7,120619.4,98846.1,28015.6,27889.4,28070.2,118344.9,42355.0,53129.3,84964.3,147128.8,58526.5,128552.8,132459.8,64310.8,41742.8,45535.8,96100.6,27738.2,52763.3,63257.7,26897.3,37269.4,63758.7,28974.0,30216.7,25354.5,16555.4,128876.0,24019.0,22395.4,16847.9,25586.0,2646.1,62190.0,118129.1,32722.2,30362.6,27713.0,41523.5,664.0,28294.1,17939.6,71122.5,119570.8,21171.1,16935.4,52855.7,156126.4,60260.2,20074.6,16719.5,27842.0,113420.4,27808.7,90335.2,131902.5,118310.0,163278.5,29026.8,28086.5,32853.1,120255.9,34104.0,27989.5,27598.0,83817.0,27761.9,62202.2,10164.9,42066.7,79639.2,58650.8,95660.0,56267.8,0.0,137522.0,16389.0,35516.9,60759.1,58827.7,73028.7,31650.5,90352.8,32694.0,62973.5,18908.9,13975.0,41866.9,33492.8,45248.9,62179.8,62032.2,118319.5,43804.7,30896.3,28079.3,131873.4,52670.1,72396.0,72020.5,27252.2,27487.2,27770.2,28733.9
Spar Raudeberg,153528.2,107069.9,115844.3,116561.0,191913.6,158884.2,186779.6,167675.9,192497.9,192491.5,156748.5,192579.3,27412.4,59728.9,115555.8,179227.4,160349.9,8781.4,121883.6,185406.1,167791.9,156470.5,67714.6,172159.9,105397.7,167681.6,106130.9,177111.2,169812.3,179527.3,157525.4,98628.7,107708.8,171107.2,175890.6,167279.5,167288.7,165123.8,60115.7,167809.2,151599.5,167697.9,167389.2,60785.0,154604.2,115494.0,163436.2,156545.1,179662.6,178444.4,107147.2,167590.0,167851.1,60864.9,102297.7,160041.5,170101.1,185147.6,59949.7,60441.6,168025.1,167788.3,5891.6,107299.7,60136.3,102867.6,167930.8,167804.6,167985.4,105607.4,182270.2,84578.9,123233.7,134391.2,79083.6,115815.2,77412.6,170797.3,181658.0,185451.1,41609.3,167653.4,107363.1,100360.0,166812.5,177184.6,100184.6,179498.0,170131.9,165269.7,156470.6,8833.0,163934.3,162310.6,156763.1,165501.2,157566.7,151242.6,105391.5,106124.2,170277.8,167628.2,96894.3,159398.6,168209.4,157854.8,211037.7,60120.2,161086.3,156850.6,107458.8,46277.8,115631.0,159989.8,156634.7,167757.2,52112.2,167723.9,170168.2,5928.3,105572.4,109620.9,168942.0,168001.7,106450.0,60550.4,106082.3,167904.7,167513.2,223732.2,167677.1,151254.9,150080.1,181981.9,60277.7,114021.6,95590.4,104161.4,160049.5,0.0,156304.2,104555.3,150700.0,198742.9,212943.9,107130.2,170185.8,127412.4,100021.1,158824.1,153890.2,181782.1,106756.0,185164.1,151232.5,151573.8,105582.0,183719.9,107986.3,167994.5,5899.2,107532.3,212311.2,211935.7,167167.4,167402.4,167685.4,168649.1
Spjelkavikvegen 61,5632.3,32002.7,124869.8,125586.4,35580.7,58641.4,31405.4,12301.8,36164.9,36158.6,1178.6,36246.4,111279.8,117307.8,23256.9,18133.9,16698.3,134068.8,130909.1,29073.1,12417.8,166.3,123462.0,24854.2,114423.2,12307.5,33429.0,21737.1,73561.6,23194.4,13873.9,58490.8,49361.2,14774.3,20516.5,11905.4,11914.6,9749.7,116719.4,12435.1,51356.7,12323.8,12015.0,117178.1,3498.9,23117.0,8062.1,1171.0,17576.1,23070.3,49346.2,12215.9,12477.0,117258.0,55363.8,16390.0,14727.0,28814.7,117091.2,116834.7,12651.0,12414.2,132565.9,49413.7,116907.3,99577.6,12556.7,12430.5,12611.3,114632.9,26896.1,53829.4,73774.1,143593.5,59226.7,124840.7,133160.0,47893.1,25325.1,30076.9,96800.8,12279.3,49051.2,59545.6,11438.4,20851.7,60046.6,17783.9,14757.8,9895.6,166.4,129576.2,8560.1,6936.5,5657.8,10127.1,13915.2,50999.8,114417.0,33422.4,14903.7,12254.1,42223.7,15747.0,12835.2,1603.8,54704.8,115858.7,5712.2,1280.7,49143.6,152414.3,60960.4,4615.7,1260.6,12383.1,114120.5,12349.8,73917.5,132602.6,114597.9,159566.4,13567.9,12627.6,33553.3,116543.8,34804.2,12530.6,12139.1,67399.3,12303.0,51012.1,6239.2,26607.8,80339.4,59350.9,91947.9,52555.7,16398.0,138222.1,0.0,36217.1,49568.9,42410.0,56611.0,32350.7,73935.1,28981.9,59261.4,3450.0,3998.2,26408.0,34192.9,28831.2,50989.7,50842.0,114607.4,28345.8,31596.5,12620.4,132573.5,48958.0,55978.3,55602.8,11793.3,12028.3,12311.3,13275.0
Spar Straumane,33739.9,5054.6,99156.5,99873.1,72125.3,89958.4,66991.2,47887.6,72709.5,72703.2,36960.2,72791.0,77581.9,91594.4,13540.5,49451.0,36156.8,100370.8,105195.8,65617.7,48003.6,36682.2,89764.1,56171.2,88709.9,47893.3,4115.5,57322.9,110106.2,59739.0,33332.4,30804.7,31078.4,51318.9,56102.3,47491.2,47500.4,45335.4,91006.1,48020.9,82673.7,47909.6,47600.8,91464.7,34815.9,13478.7,43647.9,36756.8,48893.1,58656.1,30516.7,47801.7,48062.8,91544.7,27677.7,35848.5,50312.8,65359.3,91377.8,91121.4,48236.8,48000.0,98868.0,30669.2,91194.0,69420.7,48142.5,48016.3,48197.1,88919.5,62481.9,20131.5,89786.8,117703.4,25528.7,99127.4,99462.1,84437.7,61869.7,65662.7,63102.9,47865.1,30732.6,31859.6,47024.1,57396.3,32360.6,49100.9,50343.6,45481.4,36682.3,95878.3,44145.9,42522.3,36974.8,45712.9,33373.6,82316.9,88703.7,4108.9,50489.5,47839.9,8525.8,35205.5,48421.0,38066.5,91249.4,90145.4,41298.0,37062.3,30828.3,126701.0,27262.5,40201.5,36846.4,47968.9,80422.6,47935.6,110462.1,98904.7,88884.5,133853.0,49153.7,48213.4,4434.7,90830.5,4067.0,48116.4,47724.9,103943.9,47888.8,82329.1,30291.8,62193.6,46641.4,25653.0,66234.5,28687.5,35856.5,104524.2,36515.9,0.0,80886.0,78954.6,93155.6,5114.9,110479.7,50781.9,31575.3,39035.8,34101.8,61993.8,4740.7,65375.8,82306.7,82159.0,88894.1,63931.6,5971.0,48206.2,98875.6,30901.9,92522.9,92147.4,47379.0,47614.1,47897.1,48860.8
Spar Svingen,50306.2,76676.6,88166.0,88882.6,75547.9,9727.1,79955.2,60851.6,76132.1,76125.8,49924.2,76213.6,123295.7,91607.5,67930.8,31788.5,61372.2,146560.8,94205.3,62054.8,60967.6,49646.1,164047.3,24721.1,77719.4,60857.3,78102.9,70286.9,20655.2,63161.6,58547.8,86504.3,94538.4,54741.5,69066.2,60455.2,60464.3,58299.4,91019.2,60984.8,2442.5,60873.5,60564.8,91477.8,46454.5,67790.9,56611.9,49720.8,32223.7,71620.1,93936.6,60765.6,61026.8,91557.8,90897.3,61063.9,63276.8,61796.3,91390.9,91134.5,61200.8,60964.0,145058.0,94008.5,91207.1,53269.8,61106.4,60980.3,61161.1,77929.1,75445.9,127080.6,27466.4,106712.9,132477.9,88136.9,173745.3,21640.2,65292.2,78626.7,137941.9,60829.1,94192.7,85594.2,59988.1,56571.1,85418.8,32059.2,63307.6,58445.3,49646.2,142068.3,57109.9,55486.3,44230.0,58676.8,58589.1,2085.6,77713.2,78096.3,63453.5,60803.9,115474.9,60420.9,61385.0,51030.4,63240.2,90915.4,54261.9,50026.3,93803.6,127471.0,134211.6,53165.4,49810.4,60932.8,154705.8,60899.5,21011.1,145094.7,77894.1,122862.6,62117.7,61177.4,78227.2,90843.6,79478.1,61080.3,60688.8,107366.5,60852.7,2097.8,50913.1,71738.2,136697.9,132602.1,55244.1,92761.0,61071.9,150714.2,49479.8,80891.0,0.0,82377.2,48631.4,77024.6,21028.7,62983.3,85715.6,51999.7,46922.0,74957.7,78866.8,61812.9,2075.4,1285.4,77903.7,76895.6,76270.4,61170.1,145065.6,93989.2,64513.7,64138.2,60343.0,60578.1,60861.0,61824.8
Spar Søvik,47989.0,74359.5,167394.0,168110.6,32053.2,91561.6,64765.8,53005.0,16463.4,16295.7,42401.8,16207.9,153636.5,159664.5,65613.6,51054.1,59055.1,176425.5,173433.3,40102.6,53121.0,42591.0,165818.8,57774.4,156947.4,53010.7,75785.7,55097.5,84591.1,19666.9,56230.7,100847.5,91717.9,28254.0,42569.0,52608.6,52617.7,49997.2,159076.2,53138.2,84276.9,53026.9,52718.2,159534.9,45855.6,65473.7,48309.7,42582.2,50496.3,56430.7,91703.0,52919.0,53180.2,159614.8,97720.5,58746.8,55430.2,39844.1,159447.9,159191.5,53354.2,53117.4,174922.7,91770.4,159264.1,132497.8,53259.8,53133.7,53314.5,157157.0,60256.5,96186.2,106694.3,154623.0,101583.4,167364.9,175516.7,58922.6,21797.5,63437.3,139157.6,52982.5,91407.9,101902.4,52141.5,30014.2,102403.4,50704.1,55461.0,50143.2,42368.4,171932.9,48807.7,47593.2,48014.5,50374.7,56271.9,83920.0,156941.2,75779.1,55606.9,52957.3,84580.5,58103.8,53538.4,41301.0,57710.5,158215.5,47007.4,42185.3,91500.4,194771.1,103317.1,45272.3,43272.7,53086.2,156477.3,53052.9,84947.0,174959.4,157122.0,202090.6,54271.1,53330.8,75910.0,158900.6,77160.9,53233.7,52842.2,25000.6,53006.1,83932.3,48595.9,36218.0,122696.1,101707.7,134472.1,94912.5,58754.8,180578.9,42474.7,78573.8,82489.2,0.0,67640.5,74707.4,84964.6,71338.6,101618.1,44658.2,46355.0,59768.3,76549.7,39860.7,83909.9,83762.2,157131.6,61706.2,73953.3,53323.5,174930.3,91314.8,56624.1,57461.9,52496.4,52731.5,53014.4,53978.2
Spar Tresfjord,62365.2,88735.7,135233.2,135949.9,37802.9,55399.7,86029.2,66925.6,61424.9,61418.6,56778.0,61506.4,170362.9,138674.7,79989.8,58197.0,73431.3,190801.7,141272.6,27810.9,67041.6,56967.1,180194.9,64917.2,124786.6,66931.3,90161.9,76360.9,52741.4,48454.4,70606.8,115223.7,106094.1,42843.7,63382.0,66529.2,66538.3,64373.4,138086.4,67058.8,46933.2,66947.5,66638.8,138545.0,57800.5,79849.9,62685.9,56958.4,57639.1,77694.1,106079.2,66839.6,67100.8,138625.0,112096.7,73123.0,69350.8,28038.9,138458.1,138201.7,67274.8,67038.0,189298.9,106146.6,138274.3,100337.0,67180.4,67054.3,67235.1,124996.3,81519.9,110562.4,74533.6,122773.3,115959.6,135204.1,189892.9,27072.9,48452.7,84700.7,153533.7,66903.1,105784.1,116278.6,66062.1,37697.2,116779.6,57846.9,69381.6,64519.3,56744.5,186309.1,63183.9,61969.3,55576.0,64750.8,70648.1,46796.4,124780.4,90155.3,69527.5,66877.9,98956.6,72480.0,67459.0,55677.2,12418.2,137982.6,61383.6,56561.4,105876.5,174538.2,117693.3,59648.5,57648.9,67006.8,170853.4,66973.5,53097.3,189335.6,124961.3,169929.8,68191.7,67251.4,90286.2,137910.8,91537.1,67154.3,66762.8,92659.3,66926.7,46588.6,62972.1,57031.0,137072.3,116083.9,102311.3,109288.6,73130.9,194955.1,56850.9,92950.0,48610.2,67670.0,0.0,89083.6,53114.9,85714.8,115994.3,59034.4,58268.0,81031.7,90925.9,27881.7,46566.2,47539.9,124970.9,82969.6,88329.4,67244.1,189306.5,105691.0,13691.7,13316.1,66417.0,66652.1,66935.0,67898.8
Spar Ulsteinvik,29893.5,1787.0,101739.5,102456.1,68278.9,86111.9,63144.8,44041.2,68863.1,68856.7,33113.8,68944.6,80164.9,94177.4,9694.1,45604.5,32310.4,102953.9,107778.8,61771.3,44157.2,32835.7,92347.1,52324.8,91292.9,44046.9,1726.2,53476.5,106259.7,55892.6,29485.9,33387.7,33661.4,47472.5,52255.8,43644.8,43653.9,41489.0,93589.1,44174.4,78827.3,44063.2,43754.4,94047.8,30969.5,9632.3,39801.5,32910.4,45046.7,54809.7,33099.7,43955.3,44216.4,94127.7,30260.7,32002.0,46466.4,61512.8,93960.9,93704.4,44390.4,44153.6,101451.0,33252.3,93777.0,72003.7,44296.0,44169.9,44350.7,91502.5,58635.5,22714.5,92369.8,120286.4,28111.8,101710.4,102045.1,80591.3,58023.2,61816.3,65685.9,44018.7,33315.6,34442.6,43177.7,53549.9,34943.6,45254.5,46497.2,41634.9,32835.8,98461.3,40299.5,38675.9,33128.4,41866.4,29527.2,78470.4,91286.7,1719.6,46643.1,43993.5,11108.8,31359.1,44574.6,34220.0,87403.0,92728.4,37451.6,33215.9,33411.4,129284.0,29845.5,36355.0,33000.0,44122.4,83005.6,44089.1,106615.6,101487.7,91467.5,136436.1,45307.3,44367.0,1291.5,93413.5,1865.7,44269.9,43878.4,100097.4,44042.3,78482.7,26445.3,58347.1,49224.5,28236.1,68817.6,31270.5,32010.0,107107.2,32669.4,5102.2,77039.5,75108.1,89309.2,0.0,106633.3,53365.0,34158.4,35189.3,30255.4,58147.3,1931.1,61529.4,78460.3,78312.6,91477.1,60085.2,1381.0,44359.7,101458.6,33484.9,88676.5,88300.9,43532.6,43767.7,44050.6,45014.4
Spar Valldal,79684.2,106054.6,118410.7,119127.3,78159.7,27816.9,103348.2,84244.6,78743.9,78737.5,74096.9,78825.3,142780.0,111091.9,97308.8,52142.1,90750.2,166045.2,124450.0,45129.8,84360.5,74286.1,183531.7,45074.7,107601.5,84250.3,107480.9,93679.9,419.7,65773.3,87925.8,105988.6,123413.1,60162.6,80700.9,83848.2,83857.3,81692.4,110503.5,84377.8,19350.4,84266.5,83957.8,110962.2,75119.5,97168.9,80004.9,74277.3,52577.3,95013.0,123398.1,84158.6,84419.7,111042.1,110381.7,90441.9,86669.7,45357.9,110875.3,110618.8,84593.7,84356.9,164542.4,123465.6,110691.4,72754.2,84499.4,84373.2,84554.0,107599.3,98838.8,127881.3,46950.7,78516.2,133278.6,118381.6,193229.6,26115.9,67904.0,102019.7,157426.3,84222.1,123103.1,105078.6,83381.1,55016.1,104903.2,52412.7,86700.6,81838.3,74063.5,161552.6,80502.9,79288.3,72895.0,82069.8,87967.1,19213.5,107656.7,107474.3,86846.4,84196.8,116275.6,89798.9,84778.0,72996.2,67715.9,110399.8,78702.6,73880.4,123195.5,146955.4,135012.3,76967.5,74967.9,84325.8,174190.2,84292.5,17.6,164579.1,107353.9,153107.3,85510.6,84570.3,107605.2,110327.9,108856.1,84473.3,84081.8,109978.2,84245.7,19005.8,80291.1,74349.9,154391.3,133402.9,74728.5,112245.4,90449.9,170198.6,74169.9,110269.0,21027.3,84988.9,53107.1,106402.6,0.0,103033.8,105199.9,76353.4,75587.0,98350.7,108244.8,45200.7,18983.4,19957.0,107417.3,100288.5,105648.4,84563.1,164550.0,123009.9,68989.4,68613.9,83736.0,83971.1,84254.0,85217.7
Spar Vartdal,26135.7,53260.8,95907.8,96624.4,64521.1,72065.1,59387.0,40283.4,65105.3,65099.0,29356.0,65186.8,119277.0,88345.8,61746.7,32777.0,32957.3,142542.1,101947.1,58013.5,40399.4,29078.0,122093.6,38277.9,85461.2,40289.1,52321.7,49718.7,102502.0,52134.8,30132.9,29528.8,20399.2,43714.7,48498.0,39887.0,39896.1,37731.2,87757.4,40416.7,64780.4,40305.4,39996.6,88216.1,27211.7,61684.9,36043.7,29152.6,33212.2,51051.9,20384.2,40197.5,40458.6,88296.0,26401.8,32649.0,42708.6,57755.0,88129.2,87872.7,40632.6,40395.8,141039.3,20451.7,87945.3,66172.1,40538.3,40412.1,40592.9,85670.9,54877.7,60503.5,86538.1,114454.7,65900.7,95878.7,131791.5,76833.5,54265.4,58058.5,95432.3,40260.9,20089.2,30583.6,39419.9,49792.1,31084.6,33047.6,42739.4,37877.2,29078.1,138049.6,36541.7,34918.1,29370.6,38108.7,30174.1,64423.6,85455.0,52315.1,42885.3,40235.7,48897.7,32006.0,40816.8,30462.2,83645.2,86896.7,33693.8,29458.1,20181.6,123452.3,67634.4,32597.3,29242.2,40364.7,112752.1,40331.4,102857.9,141076.0,85635.9,130604.4,41549.5,40609.2,52640.9,87581.8,52273.2,40512.1,40120.7,96339.7,40284.6,64435.8,22687.6,54589.4,78970.9,66025.0,62985.9,23593.7,32657.0,146695.5,28911.7,50746.2,62992.7,71350.4,85551.4,53321.1,102875.5,0.0,30299.4,31431.6,26497.6,54389.5,52946.9,57771.6,64413.4,64265.7,85645.4,56327.4,54177.2,40602.0,141046.9,19996.0,84918.7,84543.1,39774.8,40009.9,40292.8,41256.6
Spar Volda,56431.7,34141.8,67648.9,68365.5,94817.1,93929.7,89683.0,70579.4,95401.3,95394.9,59652.0,95482.8,91018.1,60086.8,42627.7,63072.9,63253.3,114283.2,73688.2,88309.5,70695.4,59373.9,94736.8,68573.9,57202.3,70585.1,33202.7,80014.7,104857.8,82430.8,60428.8,1469.4,10612.3,74010.7,78794.0,70183.0,70192.1,68027.2,59498.5,70712.6,86645.1,70601.3,70292.6,59957.2,57507.7,42565.9,66339.7,59448.6,63508.2,81347.9,10050.6,70493.4,70754.6,60037.1,5201.1,62945.0,73004.6,88051.0,59870.3,59613.8,70928.6,70691.8,112780.4,10203.1,59686.4,37913.1,70834.2,70708.1,70888.9,57411.9,85173.7,41384.4,58279.2,86195.8,46781.6,67619.8,104434.7,107129.5,84561.4,88354.5,68075.6,70556.9,10266.5,422.6,69715.9,80088.1,853.0,63343.6,73035.4,68173.1,59374.0,109790.6,66837.7,65214.1,59666.6,68404.6,60470.1,86288.2,57196.1,33196.1,73181.3,70531.7,29778.7,62302.0,71112.8,60758.2,113941.1,58637.8,63989.7,59754.1,10362.2,95193.4,48515.4,62893.2,59538.2,70660.6,85395.3,70627.3,105213.7,112817.1,57376.9,102345.5,71845.5,70905.2,33521.8,59322.9,33154.1,70808.1,70416.6,126635.6,70580.5,86300.4,52983.5,84885.3,51614.1,46905.9,34727.0,7064.8,62952.9,118436.6,59207.6,31627.1,85745.6,101646.3,115847.4,34202.0,105231.4,30315.9,0.0,61727.5,56793.6,84685.5,33827.9,88067.6,86278.0,86619.3,57386.5,86623.4,35058.1,70897.9,112788.0,10435.8,115214.6,114839.1,70070.8,70305.9,70588.8,71552.6
Øvre Geilegrend 1,8074.4,34444.9,127311.9,128028.5,37976.1,61083.5,28778.6,9675.0,38560.4,38554.0,2239.8,38641.8,113721.9,119749.9,25699.0,20576.1,19140.5,136510.9,133351.2,31468.6,9791.0,3629.8,125904.1,27296.3,116865.3,9680.7,35871.1,19110.3,75957.0,25589.8,16316.0,60932.9,51803.3,17169.7,17889.6,9278.6,9287.8,7122.8,119161.5,9808.3,53798.8,9697.0,9388.2,119620.2,5941.0,25559.1,5435.3,2539.9,20018.2,20443.5,51788.4,9589.1,9850.2,119700.1,57805.9,18832.1,12100.2,31210.1,119533.3,119276.8,10024.2,9787.4,135008.1,51855.8,119349.5,102019.7,9929.9,9803.7,9984.5,117075.0,24269.3,56271.6,76216.2,145989.0,61668.8,127282.8,135602.1,50288.5,27720.5,27450.1,99242.9,9652.5,51493.3,61987.8,8811.5,23247.1,62488.7,20226.0,12131.0,7268.8,3292.1,132018.3,5933.3,4199.3,8099.9,7500.3,16357.3,53442.0,116859.1,35864.5,12276.9,9627.3,44665.8,18189.2,10208.4,3783.5,57100.2,118300.8,2974.9,2947.4,51585.7,154856.4,63402.5,1878.4,2395.6,9756.3,116562.6,9723.0,76312.9,135044.8,117040.0,162008.5,10941.1,10000.8,35995.4,118985.9,37246.3,9903.7,9512.3,69794.7,9676.2,53454.2,8681.3,23981.0,82781.5,61793.1,94390.0,54997.8,18840.1,140664.3,3463.5,38659.2,52011.1,44805.4,59006.4,34792.8,76330.6,31424.0,61703.5,0.0,6440.3,23781.1,36635.0,31226.7,53431.8,53284.1,117049.6,25719.0,34038.6,9993.6,135015.7,51400.1,58373.7,57998.2,9166.4,9401.5,9684.4,10648.2
