,Depot,Motorhuset AS,"Lobyvegen 2, 6789 Loen","Loenvegen 2, 6789 Loen","Kongshaug, 6350 Eidsbygda","Tafjord, 6214 Norddal",Alnes Fyr og opplevelsessenter,Anno,"Brattvåg, 6270 Brattvåg",Brattvåg Fjordhotell,AMFI MOA - BRO - NORD - SYD,Bunnpris Brattvåg,Bunnpris Bryggja,Bunnpris Eid,Bunnpris Hareid,"Ikornes, 6222 Ikornnes",Bunnpris Langevåg,Bunnpris Oldeide,Bunnpris Olden,Bunnpris Sjøholt,SKAREGATA 1,Bunnpris Spjelkavik,Bunnpris Stad,Bunnpris Straumgjerde,Bunnpris Stryn,NEDRE STRANDGATE 9,Bunnpris Ulsteinvik,Bunnpris Valderøy,Bunnpris Valldal,Bunnpris Vatne,Bunnpris Vedde,Bunnpris Volda,Bunnpris Ørsta,"Digernessundet, 6057 Ellingsøy","Langelandsvegen 47, 6010 Ålesund",KIPERVIKGATA 5,PARKGATA 11B,"Ålesund, 6008 Ålesund","Eidsgata 12, 6770 Nordfjordeid","Kongensgate 1, 6002 Ålesund","Dregesvegen 2, 6200 Stranda","Kirkegata 4, 6002 Ålesund",Egon Ålesund,"Skulevegen 1, 6770 Nordfjordeid",Gamle Blindheimsveg 25,Eurospar Hareid,LARSGÅRDSVEGEN 19,Eurospar Moa,Eurospar Sykkylven,Eurospar Valderøy,Eurospar Ørsta,Rasmus Rønnebergs gate 21,"Ålesund, 6002 Ålesund",Felleskjøpet Nordfjordeid,Felleskjøpet Volda,"Langevåg, 6030 Langevåg",SKARBØVIKGATA 26,"Ørskog, 6240 Ørskog","Nordfjordeid, 6770 Nordfjordeid","Nordfjordeid, 6770 Nordfjordeid","Løvenvoldgata 6, 6002 Ålesund",APOTEKERGATA 5,"Gate 1, 6718 Deknepollen","Kyaborga 4, 6150 Ørsta","Sjukehusveien 14, 6770 Nordfjordeid",Hornindal skisenter,"Apotekergata 5, 6004 Ålesund",APOTEKERGATA 1-3,KONGENS GATE 28A,Isehaug kafeteria,Godøya post i butikk,Joker Gursken,"Hellesylt, 6218 Hellesylt",Joker Hjelledalen,Joker Larsnes,Joker Loen,Joker Stadlandet,Joker Stordal,Joker Vatne,Vigra post i butikk,Joker Åheim,KONGENS GATE 11,Kiwi Meieribygget Ørsta,"Volda, 6100 Volda",SUNDGATA 8,Kiwi Skodje,Kiwi Volda,Kiwi Sykkylven,SKARBØVIKGATA 25,NØRVEGATA 23,SPJELKAVIKVEGEN 42,Kiwi Deknepollen,"Eggesbønes, 6008 Ålesund",NEDRE KLOKKERSUNDVEGEN 2,FLISNESVEGEN 1,"Kverve, 6008 Ålesund","Fiskarstrand, 6037 Eidsnes",Kiwi Stranda,Kiwi Stryn,Kiwi Ulsteinvik,"Valderøy, 6050 Valderøya",RASMUS RØNNEBERGS GATE 6,Kiwi Myrvåg,Kiwi Langevåg,NEDRE STRANDGATE 51,LERSTADVEGEN 545,Kiwi Vestnes,Kiwi Nordfjordeid,SMEDGARDEN 1,"Vallekrysset, 6013 Ålesund","Ørsta, 6150 Ørsta","Bryggja, 6720 Bryggja",Meny Fosnavåg,LERSTADVEGEN 291,"HIG, 6010 Ålesund",SKATEFLUKAIA 1B,"Selje, 6740 Selje",KEISER WILHELMS GATE 2,"Valldal, 6210 Valldal","Måløy, 6700 Måløy","Tonningsgata, 6783 Stryn","Innviksvegen, 6793 Innvik","Skateflukaia, 6002 Ålesund",SKANSEKAIA 4A,"Søvika, 6065 Ulsteinvik",Nordfjord hotell,Quality Hotel Ulstein,Quality Hotel Waterfront,KONGENS GATE 6,"Remmemsvik, 6264 Tennfjord","Storgata 16, 6002 Ålesund","Stranda, 6200 Stranda",SOLAVÅGSEIDET 76,Spar Ellingsøy,Spar Fiskåbygd,Spar Fosnavåg,Spar Hornindal,Spar Hovdebygda,Spar Langevåg,Spar Raudeberg,Spjelkavikvegen 61,Spar Straumane,Spar Svingen,Spar Søvik,Spar Tresfjord,Spar Ulsteinvik,Spar Valldal,Spar Vartdal,Spar Volda,Øvre Geilegrend 1,BLINDHEIM INDUSTRIVEG 2D,"Ålesund lufthavn, 6040 Vigra",St1 Ulsteinvik,St1 Ørskog,Storfjord Gastropub,"Strandafjellet, 6200 Stranda","Stryn, 6783 Stryn","Vigra, 6040 Vigra",Sunnmøre Folkehøgskule,KONGENS GATE 32A,"Gate 1 17, 6718 Deknepollen",Tik Café & Restaurant,"Brugata 4, 6390 Vestnes","Vestnes, 6390 Vestnes","Ålesund, 6002 Ålesund",KEISER WILHELMS GATE 39,Zuuma,"Borgundvegen 340, 6009 Ålesund"
FLISNESVEGEN 1,546.9,3177.1,8804.7,8840.9,2600.5,4432.1,2411.8,1204.4,2528.5,2526.4,429.5,2539.0,9798.1,8303.5,2568.8,1537.6,1333.0,11252.7,9169.3,1875.9,1207.6,438.5,10544.3,1975.7,8040.4,1211.1,3291.3,1775.9,4685.5,1737.9,1083.5,4739.1,4128.1,1266.6,1743.3,1157.8,1177.6,1007.3,8201.7,1216.5,3656.9,1209.5,1171.3,8271.4,225.4,2558.7,934.7,426.9,1470.6,1966.5,4081.2,1198.1,1231.3,8286.5,4554.7,1308.3,1422.9,1852.0,8273.6,8224.6,1235.8,1214.7,11128.9,4105.9,8244.6,6815.5,1235.5,1216.1,1230.2,8079.0,2027.2,4537.5,4961.8,9448.6,4872.8,8709.2,11095.8,3116.7,1928.7,2263.5,8920.0,1194.1,4049.7,4873.3,1112.7,1517.1,4898.6,1505.8,1435.1,1033.9,415.8,10900.7,1010.3,967.0,0.0,1078.7,1093.3,3605.1,8038.4,3290.6,1489.5,1197.6,3833.9,1249.0,1253.6,519.8,3340.4,8196.6,907.8,438.7,4056.6,11046.5,5106.9,754.6,442.2,1209.5,9963.1,1233.4,4713.4,11134.1,8063.1,11594.6,1328.6,1241.3,3312.8,8209.2,3361.3,1226.0,1188.0,4598.7,1200.2,3607.5,468.4,2041.9,7920.9,4944.7,6712.0,4335.6,1310.2,11535.0,390.3,3432.1,3461.5,2832.5,3627.1,3225.8,4717.7,2820.6,4837.9,638.7,294.3,1977.8,3381.0,1860.6,3604.2,3643.2,8057.9,2160.2,3138.6,1231.5,11130.0,4038.3,3409.5,3449.7,1171.8,1170.2,1197.0,1299.3
"Kverve, 6008 Ålesund",1158.0,3788.2,9477.8,9514.0,2838.3,5434.1,1512.0,304.6,2766.3,2764.2,671.3,2776.8,10409.2,8914.6,3179.9,2539.6,1944.1,11863.8,9842.4,2389.4,307.8,804.2,11155.4,2977.7,8713.5,311.3,3902.4,876.1,5199.0,1975.7,1694.6,5350.2,4739.2,1504.4,843.5,258.0,277.8,84.9,8812.8,316.7,4658.9,309.7,271.5,8882.5,951.3,3169.8,247.7,717.1,2472.6,1066.7,4692.3,298.3,331.5,8897.6,5165.8,1919.4,523.1,2365.5,8884.7,8835.7,336.0,314.9,11740.0,4717.0,8855.7,7817.5,335.7,316.3,330.4,8752.1,1127.4,5148.6,5963.8,9962.1,5483.9,9382.3,11706.9,3630.2,2166.5,1363.7,9531.1,294.3,4660.8,5484.4,212.9,1890.2,5509.7,2507.8,535.3,128.7,765.5,11511.8,323.3,286.4,1067.8,0.0,1704.4,4607.1,8711.5,3901.7,589.7,297.8,4445.0,1860.1,353.8,712.1,3853.9,8807.7,457.8,678.0,4667.7,11657.6,5718.0,417.0,683.6,309.7,10574.2,333.6,5226.9,11745.2,8736.2,12267.7,428.8,341.5,3923.9,8820.3,3972.4,326.2,288.2,4836.5,300.4,4609.5,1079.5,1142.1,8532.0,5555.8,7385.1,4946.7,1921.3,12146.1,757.4,4043.2,4463.5,3070.3,4140.6,3836.9,5231.2,3431.7,5449.0,537.4,1038.1,1078.0,3992.1,2374.1,4606.2,4645.2,8731.0,1260.4,3749.7,331.7,11741.1,4649.4,3923.0,3963.2,272.0,270.4,297.2,399.5
"Fiskarstrand, 6037 Eidsnes",971.4,3063.6,9013.1,9049.3,3255.5,5456.9,3066.8,1859.4,3183.5,3181.4,1084.5,3194.0,9684.6,8449.9,2455.3,2562.4,282.3,11139.2,9377.7,2806.6,1862.6,1093.5,10430.8,3000.5,8248.8,1866.1,3177.8,2430.9,5616.2,2392.9,9.8,4885.5,4274.5,1921.6,2398.3,1812.8,1832.6,1662.3,8348.1,1871.5,4681.7,1864.5,1826.3,8417.8,974.1,2445.2,1589.7,1081.9,2495.4,2621.5,4227.6,1853.1,1886.3,8432.9,4701.1,257.6,2077.9,2782.7,8420.0,8371.0,1890.8,1869.7,11015.4,4252.3,8391.0,7390.3,1890.5,1871.1,1885.2,8287.4,2682.2,4424.0,5986.6,9984.7,4759.3,8917.6,10982.3,4047.4,2583.7,2918.5,8806.5,1849.1,4196.1,5019.7,1767.7,2307.4,5045.0,2530.6,2090.1,1688.9,1070.8,10787.2,1665.3,1622.0,1090.6,1733.7,0.0,4629.9,8246.8,3177.1,2144.5,1852.6,3720.4,198.3,1908.6,1174.8,4271.1,8343.0,1562.8,1093.7,4203.0,11192.9,4993.4,1409.6,1097.2,1864.5,9849.6,1888.4,5644.1,11020.6,8271.5,11803.0,1983.6,1896.3,3199.3,8355.6,3247.8,1881.0,1843.0,5253.7,1855.2,4632.3,634.0,2696.9,7807.4,4831.2,6920.4,4482.0,259.5,11421.5,1045.3,3318.6,4486.3,3487.5,4557.8,3112.3,5648.4,2967.0,4984.3,1293.7,977.7,2632.8,3267.5,2791.3,4629.0,4668.0,8266.3,2815.2,3025.1,1886.5,11016.5,4184.7,4340.2,4380.4,1826.8,1825.2,1852.0,1954.3
Kiwi Stranda,4100.4,6730.6,5575.3,5611.5,5657.0,994.1,5965.3,4757.9,5585.0,5582.9,3983.0,5595.5,7540.9,5660.9,6122.3,2160.1,4886.5,9042.9,5939.9,4512.8,4761.1,3992.0,10011.8,1645.0,4811.0,4764.6,6844.8,5329.4,3083.0,4794.4,4637.0,5230.4,5949.0,4323.1,5296.8,4711.3,4731.1,4560.8,5559.1,4770.0,98.8,4763.0,4724.8,5628.8,3778.9,6112.2,4488.2,3980.4,2168.1,5520.0,5840.0,4751.6,4784.8,5643.9,5634.0,4861.8,4976.4,4531.4,5631.0,5582.0,4789.3,4768.2,8919.1,5863.2,5602.0,3586.1,4789.0,4769.6,4783.7,4849.6,5580.7,7698.6,1732.4,6546.9,8033.9,5479.8,10563.3,3218.3,4985.2,5817.0,8440.8,4747.6,5869.2,5155.7,4666.2,4451.4,5154.6,2178.3,4988.6,4587.4,3969.3,8690.9,4563.8,4520.5,3624.8,4632.2,4646.8,0.0,4809.0,6844.1,5043.0,4751.1,6995.0,4802.5,4807.1,4073.3,5757.0,5610.7,4461.3,3992.2,5826.0,8460.6,8268.0,4308.1,3995.7,4763.0,9430.6,4786.9,3110.9,8924.3,4833.7,8365.2,4882.1,4794.8,6866.3,5566.6,6914.8,4779.5,4741.5,7655.2,4753.7,49.4,4021.9,5268.5,9431.5,8105.8,3482.6,5705.2,4863.7,9325.2,3943.8,6985.6,282.6,5889.0,5776.2,6779.3,3115.2,4999.3,5171.4,4192.2,3847.8,5531.3,6934.5,4520.2,46.1,171.7,4828.5,5713.7,6692.1,4785.0,8920.2,5843.8,5826.1,5866.3,4725.3,4723.7,4750.5,4852.8
Kiwi Stryn,7949.9,5509.2,825.5,861.7,10083.7,5616.2,10045.3,8837.9,10011.7,10009.6,8063.0,10022.2,4664.1,2784.1,6060.2,6586.8,8469.7,6166.1,1190.1,9236.9,8841.1,8072.0,7135.0,6071.7,28.1,8844.6,5455.4,9409.4,7045.9,9221.1,8220.2,3447.1,4165.7,8749.8,9376.8,8791.3,8811.1,8640.8,2682.3,8850.0,4841.0,8843.0,8804.8,2752.0,7952.6,6057.0,8568.2,8060.4,6594.8,9600.0,4056.7,8831.6,8864.8,2767.1,3850.7,8445.0,9056.4,9213.0,2754.2,2705.2,8869.3,8848.2,6042.3,4079.9,2725.2,2155.5,8869.0,8849.6,8863.7,51.2,9660.7,5915.3,3069.5,1764.1,6250.6,730.0,7686.5,7960.5,9411.9,9897.0,5564.0,8827.6,4085.9,3372.4,8746.2,8878.1,3371.3,6605.0,9068.6,8667.4,8049.3,5814.1,8643.8,8600.5,8051.5,8712.2,8230.0,4789.2,0.0,5454.7,9123.0,8831.1,5211.7,8385.7,8887.1,8153.3,10499.2,2733.9,8541.3,8072.2,4042.7,5583.8,6484.7,8388.1,8075.7,8843.0,6553.8,8866.9,7073.8,6047.5,50.9,3615.4,8962.1,8874.8,5472.8,2689.8,5447.7,8859.5,8821.5,12081.9,8833.7,4791.6,7612.5,9675.4,6777.4,6322.5,1369.7,3921.9,8446.9,6448.4,8023.8,5322.5,4746.2,10315.7,10518.4,5530.8,7078.1,5291.8,3388.1,8272.2,7956.2,9611.3,5503.7,9221.6,4788.3,4877.6,45.6,9793.7,5562.4,8865.0,6043.4,4060.5,10568.3,10608.5,8805.3,8803.7,8830.5,8932.8
Kiwi Ulsteinvik,3201.3,252.4,6225.6,6261.8,5485.4,7686.8,5296.7,4089.3,5413.4,5411.3,3314.4,5423.9,6703.3,5662.4,803.4,4792.3,3460.1,8157.9,6590.2,5036.5,4092.5,3323.4,7449.5,5230.4,5461.3,4096.0,10.4,4660.8,7846.1,4622.8,3210.6,2034.6,2154.5,4151.5,4628.2,4042.7,4062.5,3892.2,5560.6,4101.4,6911.6,4094.4,4056.2,5630.3,3204.0,800.2,3819.6,3311.8,4725.3,4851.4,2067.5,4083.0,4116.2,5645.4,1850.2,3435.4,4307.8,5012.6,5632.5,5583.5,4120.7,4099.6,8034.1,2098.4,5603.5,4602.8,4120.4,4101.0,4115.1,5499.9,4912.1,1442.7,5516.8,7197.2,1778.0,6130.1,8001.0,6277.3,4813.6,5148.4,5825.2,4079.0,2074.7,2168.8,3997.6,4537.3,2194.1,4760.5,4320.0,3918.8,3300.7,7805.9,3895.2,3851.9,3320.5,3963.6,3220.4,6859.8,5459.3,0.0,4374.4,4082.5,739.1,3376.1,4138.5,3404.7,6501.0,5555.5,3792.7,3323.6,2083.1,8405.4,2012.1,3639.5,3327.1,4094.4,6868.3,4118.3,7874.0,8039.3,5484.0,9015.5,4213.5,4126.2,83.9,5568.1,86.3,4110.9,4072.9,7483.6,4085.1,6862.2,2863.9,4926.8,4826.1,1849.9,4132.9,1870.0,3437.3,8440.2,3275.2,337.3,6716.2,5717.4,6787.7,232.4,7878.3,3307.6,2133.4,3523.6,3207.6,4862.7,140.0,5021.2,6858.9,6897.9,5478.8,5045.1,361.6,4116.4,8035.2,2085.8,6570.1,6610.3,4056.7,4055.1,4081.9,4184.2
"Valderøy, 6050 Valderøya",1582.1,4212.3,9901.9,9938.1,3228.6,5858.2,1772.8,291.7,3156.6,3154.5,1095.4,3167.1,10833.3,9338.7,3604.0,2963.7,2368.2,12287.9,10266.5,2813.5,356.7,1228.3,11579.5,3401.8,9137.6,293.4,4326.5,1136.9,5623.1,2366.0,2118.7,5774.3,5163.3,1928.5,1104.3,360.0,373.6,510.8,9236.9,297.9,5083.0,358.6,342.1,9306.6,1375.4,3593.9,671.8,1141.2,2896.7,1327.5,5116.4,357.5,295.7,9321.7,5589.9,2343.5,117.0,2789.6,9308.8,9259.8,317.2,296.1,12164.1,5141.1,9279.8,8241.6,316.9,297.5,379.3,9176.2,1388.2,5572.7,6387.9,10386.2,5908.0,9806.4,12131.0,4054.3,2556.8,1624.5,9955.2,343.2,5084.9,5908.5,389.2,2314.3,5933.8,2931.9,129.2,554.6,1189.6,11935.9,747.4,710.5,1491.9,563.3,2128.5,5031.2,9135.6,4325.8,0.0,307.8,4869.1,2284.2,235.7,1136.2,4278.0,9231.8,881.9,1102.1,5091.8,12081.7,6142.1,841.1,1107.7,358.6,10998.3,347.1,5651.0,12169.3,9160.3,12691.8,270.2,390.4,4348.0,9244.4,4396.5,263.3,368.5,5226.8,380.7,5033.6,1503.6,1402.9,8956.1,5979.9,7809.2,5370.8,2345.4,12570.2,1181.5,4467.3,4887.6,3460.6,4564.7,4261.0,5655.3,3855.8,5873.1,961.5,1462.2,1338.8,4416.2,2798.2,5030.3,5069.3,9155.1,1521.2,4173.8,380.6,12165.2,5073.5,4347.1,4387.3,341.7,361.4,346.1,240.9
RASMUS RØNNEBERGS GATE 6,1294.0,3924.2,9613.8,9650.0,2940.5,5570.1,1484.7,22.3,2868.5,2866.4,807.3,2879.0,10545.2,9050.6,3315.9,2675.6,2080.1,11999.8,9978.4,2525.4,48.9,940.2,11291.4,3113.7,8849.5,29.0,4038.4,848.8,5335.0,2077.9,1830.6,5486.2,4875.2,1640.4,816.2,52.2,65.8,222.7,8948.8,34.4,4794.9,50.8,34.3,9018.5,1087.3,3305.8,383.7,853.1,2608.6,1039.4,4828.3,49.7,49.2,9033.6,5301.8,2055.4,240.8,2501.5,9020.7,8971.7,53.7,32.6,11876.0,4853.0,8991.7,7953.5,53.4,34.0,71.5,8888.1,1100.1,5284.6,6099.8,10098.1,5619.9,9518.3,11842.9,3766.2,2268.7,1336.4,9667.1,35.4,4796.8,5620.4,96.8,2026.2,5645.7,2643.8,253.0,266.5,901.5,11647.8,459.3,422.4,1203.8,275.2,1840.4,4743.1,8847.5,4037.7,307.4,0.0,4581.0,1996.1,71.5,848.1,3989.9,8943.7,593.8,814.0,4803.7,11793.6,5854.0,553.0,819.6,50.8,10710.2,63.8,5362.9,11881.2,8872.2,12403.7,146.5,82.6,4059.9,8956.3,4108.4,43.9,60.7,4938.7,72.9,4745.5,1215.5,1114.8,8668.0,5691.8,7521.1,5082.7,2057.3,12282.1,893.4,4179.2,4599.5,3172.5,4276.6,3972.9,5367.2,3567.7,5585.0,673.4,1174.1,1050.7,4128.1,2510.1,4742.2,4781.2,8867.0,1233.1,3885.7,72.8,11877.1,4785.4,4059.0,4099.2,53.6,61.1,38.3,117.2
Kiwi Myrvåg,3735.7,786.8,5967.9,6004.1,6019.8,7805.8,5831.1,4623.7,5947.8,5945.7,3848.8,5958.3,6061.2,5404.7,1337.8,5326.7,3994.5,7515.8,6332.5,5570.9,4626.9,3857.8,6807.4,5764.8,5203.6,4630.4,733.0,5195.2,8380.5,5157.2,3745.0,1776.9,1896.8,4685.9,5162.6,4577.1,4596.9,4426.6,5302.9,4635.8,7030.6,4628.8,4590.6,5372.6,3738.4,1334.6,4354.0,3846.2,5259.7,5385.8,1809.8,4617.4,4650.6,5387.7,1592.5,3969.8,4842.2,5547.0,5374.8,5325.8,4655.1,4634.0,7392.0,1840.7,5345.8,4345.1,4654.8,4635.4,4649.5,5242.2,5446.5,800.6,5259.1,6939.5,1135.9,5872.4,7358.9,6811.7,5348.0,5682.8,5183.1,4613.4,1817.0,1911.1,4532.0,5071.7,1936.4,5294.9,4854.4,4453.2,3835.1,7163.8,4429.6,4386.3,3854.9,4498.0,3754.8,6978.8,5201.6,732.3,4908.8,4616.9,0.0,3910.5,4672.9,3939.1,7035.4,5297.8,4327.1,3858.0,1825.4,8147.7,1351.7,4173.9,3861.5,4628.8,6226.2,4652.7,8408.4,7397.2,5226.3,8757.8,4747.9,4660.6,750.4,5310.4,725.3,4645.3,4607.3,8018.0,4619.5,6981.2,3398.3,5461.2,4184.0,1189.5,3875.2,1612.3,3971.7,7798.1,3809.6,600.1,6935.8,6251.8,7322.1,808.4,8412.7,3049.9,1875.7,4058.0,3742.0,5397.1,781.3,5555.6,6977.9,7067.2,5221.1,5579.5,840.0,4650.8,7393.1,1828.1,7104.5,7144.7,4591.1,4589.5,4616.3,4718.6
Kiwi Langevåg,1126.0,3218.2,9167.7,9203.9,3410.1,5611.5,3221.4,2014.0,3338.1,3336.0,1239.1,3348.6,9839.2,8604.5,2609.9,2717.0,106.3,11293.8,9532.3,2961.2,2017.2,1248.1,10585.4,3155.1,8403.4,2020.7,3332.4,2585.5,5770.8,2547.5,193.3,5040.1,4429.1,2076.2,2552.9,1967.4,1987.2,1816.9,8502.7,2026.1,4836.3,2019.1,1980.9,8572.4,1128.7,2599.8,1744.3,1236.5,2650.0,2776.1,4382.2,2007.7,2040.9,8587.5,4855.7,81.6,2232.5,2937.3,8574.6,8525.6,2045.4,2024.3,11170.0,4406.9,8545.6,7544.9,2045.1,2025.7,2039.8,8442.0,2836.8,4578.6,6141.2,10139.3,4913.9,9072.2,11136.9,4202.0,2738.3,3073.1,8961.1,2003.7,4350.7,5174.3,1922.3,2462.0,5199.6,2685.2,2244.7,1843.5,1225.4,10941.8,1819.9,1776.6,1245.2,1888.3,203.1,4784.5,8401.4,3331.7,2299.1,2007.2,3875.0,0.0,2063.2,1329.4,4425.7,8497.6,1717.4,1248.3,4357.6,11347.5,5148.0,1564.2,1251.8,2019.1,10004.2,2043.0,5798.7,11175.2,8426.1,11957.6,2138.2,2050.9,3353.9,8510.2,3402.4,2035.6,1997.6,5408.3,2009.8,4786.9,788.6,2851.5,7962.0,4985.8,7075.0,4636.6,83.5,11576.1,1199.9,3473.2,4640.9,3642.1,4712.4,3266.9,5803.0,3121.6,5138.9,1448.3,1132.3,2787.4,3422.1,2945.9,4783.6,4822.6,8420.9,2969.8,3179.7,2041.1,11171.1,4339.3,4494.8,4535.0,1981.4,1979.8,2006.6,2108.9
NEDRE STRANDGATE 51,1346.4,3976.6,9666.2,9702.4,2992.9,5622.5,1537.1,66.7,2920.9,2918.8,859.7,2931.4,10597.6,9103.0,3368.3,2728.0,2132.5,12052.2,10030.8,2577.8,121.0,992.6,11343.8,3166.1,8901.9,57.7,4090.8,901.2,5387.4,2130.3,1883.0,5538.6,4927.6,1692.8,868.6,124.3,137.9,275.1,9001.2,72.9,4847.3,122.9,106.4,9070.9,1139.7,3358.2,436.1,905.5,2661.0,1091.8,4880.7,121.8,64.7,9086.0,5354.2,2107.8,169.3,2553.9,9073.1,9024.1,92.2,71.1,11928.4,4905.4,9044.1,8005.9,91.9,72.5,143.6,8940.5,1152.5,5337.0,6152.2,10150.5,5672.3,9570.7,11895.3,3818.6,2321.1,1388.8,9719.5,107.5,4849.2,5672.8,153.5,2078.6,5698.1,2696.2,181.5,318.9,953.9,11700.2,511.7,474.8,1256.2,327.6,1892.8,4795.5,8899.9,4090.1,235.9,72.1,4633.4,2048.5,0.0,900.5,4042.3,8996.1,646.2,866.4,4856.1,11846.0,5906.4,605.4,872.0,122.9,10762.6,111.4,5415.3,11933.6,8924.6,12456.1,75.0,154.7,4112.3,9008.7,4160.8,27.6,132.8,4991.1,145.0,4797.9,1267.9,1167.2,8720.4,5744.2,7573.5,5135.1,2109.7,12334.5,945.8,4231.6,4651.9,3224.9,4329.0,4025.3,5419.6,3620.1,5637.4,725.8,1226.5,1103.1,4180.5,2562.5,4794.6,4833.6,8919.4,1285.5,3938.1,144.9,11929.5,4837.8,4111.4,4151.6,106.0,125.7,110.4,45.7
LERSTADVEGEN 545,614.4,3244.6,8934.2,8970.4,2206.7,4890.5,2064.9,857.5,2134.7,2132.6,153.9,2145.2,9865.6,8371.0,2636.3,1996.0,1400.5,11320.2,9298.8,1757.8,860.7,204.3,10611.8,2434.1,8169.9,864.2,3358.8,1429.0,4567.4,1344.1,1151.0,4806.6,4195.6,872.8,1396.4,810.9,830.7,660.4,8269.2,869.6,4115.3,862.6,824.4,8338.9,407.7,2626.2,587.8,185.6,1929.0,1619.6,4148.7,851.2,884.4,8354.0,4622.2,1375.8,1076.0,1733.9,8341.1,8292.1,888.9,867.8,11196.4,4173.4,8312.1,7273.9,888.6,869.2,883.3,8208.5,1680.3,4605.0,5420.2,9330.5,4940.3,8838.7,11163.3,2998.6,1534.9,1916.6,8987.5,847.2,4117.2,4940.8,765.8,1258.6,4966.1,1964.2,1088.2,687.0,165.6,10968.2,663.4,624.5,524.2,731.8,1160.8,4063.5,8167.9,3358.1,1142.6,850.7,3901.4,1316.5,906.7,0.0,3222.3,8264.1,647.2,134.4,4124.1,11114.0,5174.4,412.1,249.6,862.6,10030.6,886.5,4595.3,11201.6,8192.6,11724.1,981.7,894.4,3380.3,8276.7,3428.8,879.1,841.1,4204.9,853.3,4065.9,535.9,1695.0,7988.4,5012.2,6841.5,4403.1,1377.7,11602.5,166.9,3499.6,3919.9,2438.7,3509.0,3293.3,4599.6,2888.1,4905.4,379.6,494.5,1630.9,3448.5,1742.5,4062.6,4101.6,8187.4,1813.3,3206.1,884.6,11197.5,4105.8,3291.4,3331.6,824.9,823.3,850.1,952.4
Kiwi Vestnes,3724.1,6354.3,11275.4,11311.6,1757.5,6694.2,5203.5,3996.1,3495.4,3493.3,3263.6,3505.9,12975.3,11361.0,5746.0,4213.8,4510.2,14429.9,11640.0,1533.1,3999.3,3332.8,13721.5,4651.9,10511.1,4002.8,6468.5,4567.6,4132.1,2698.6,4260.7,7916.3,7305.3,2512.0,3860.4,3949.5,3969.3,3799.0,11259.2,4008.2,5779.7,4001.2,3963.0,11328.9,3508.8,5735.9,3726.4,3295.3,4146.8,4758.2,7258.4,3989.8,4023.0,11344.0,7731.9,4485.5,4214.6,1551.7,11331.1,11282.1,4027.5,4006.4,14306.1,7283.1,11302.1,9286.2,4027.2,4007.8,4021.9,10549.7,4818.9,7714.7,7432.5,8895.2,8050.0,11179.9,14273.0,2563.3,2512.2,5055.2,12097.2,3985.8,7226.9,8050.5,3904.4,2214.9,8075.8,4182.0,4226.8,3825.6,3294.1,14077.9,3802.0,3763.1,3354.7,3870.4,4270.5,5765.8,10509.1,6467.8,4281.2,3989.3,7011.1,4426.2,4045.3,3201.2,0.0,11310.8,3756.9,3244.1,7233.8,14160.7,8284.1,3550.7,3359.3,4001.2,13140.3,4025.1,4160.0,14311.3,10533.8,14065.3,4120.3,4033.0,6490.0,11266.7,6538.5,4017.7,3979.7,5565.6,3991.9,5730.3,3645.6,3427.0,11098.1,8121.9,9182.7,7512.8,4487.4,14712.2,3295.4,6609.3,5982.7,3799.4,895.5,6403.0,4164.3,5997.8,8015.1,3489.3,3577.7,4769.5,6558.2,1540.5,5727.0,5862.7,10528.6,4951.9,6315.8,4023.2,14307.2,7215.5,94.6,121.2,3963.5,3961.9,3988.7,4091.0
Kiwi Nordfjordeid,7472.2,4954.9,3490.7,3526.9,9756.3,6423.4,9567.6,8360.2,9684.3,9682.2,7585.3,9694.8,2016.6,193.8,5505.9,7394.0,7992.0,3518.6,3855.3,9307.4,8363.4,7594.3,4487.5,6878.9,2726.4,8366.9,4901.1,8931.7,8632.4,8893.7,7742.5,2956.6,3661.0,8422.4,8899.1,8313.6,8333.4,8163.1,151.1,8372.3,5648.2,8365.3,8327.1,227.2,7474.9,5502.7,8090.5,7582.7,7402.0,9122.3,3574.0,8353.9,8387.1,242.3,3296.4,7967.3,8578.7,9283.5,222.8,180.4,8391.6,8370.5,3394.8,3604.9,200.4,2962.7,8391.3,8371.9,8386.0,2765.0,9183.0,5361.0,3876.7,4462.3,5696.3,3395.2,5039.0,8767.7,9084.5,9419.3,2916.5,8349.9,3581.2,3117.2,8268.5,8808.2,3116.1,7412.2,8590.9,8189.7,7571.6,3166.6,8166.1,8122.8,7591.4,8234.5,7752.3,5596.4,2724.4,4900.4,8645.3,8353.4,4657.4,7908.0,8409.4,7675.6,10771.9,0.0,8063.6,7594.5,3589.6,2936.3,5930.4,7910.4,7598.0,8365.3,3906.3,8389.2,8660.3,3400.0,2749.1,5015.2,8484.4,8397.1,4918.5,199.5,4893.4,8381.8,8343.8,11754.5,8356.0,5598.8,7134.8,9197.7,4129.9,5768.2,2176.9,3367.6,7969.2,3800.9,7546.1,4768.2,5553.4,9988.3,11058.6,4976.5,8664.6,4814.1,3099.4,7794.5,7478.5,9133.6,4949.4,9292.1,5595.5,5684.8,2743.9,9316.0,5008.1,8387.3,3395.9,3592.3,10841.0,10881.2,8327.6,8326.0,8352.8,8455.1
