customer_id,customer_name,address,postal_code,latitude,longitude,tw_start,tw_end,ppl,ppl_freeze,volume_m3,weight_kg,vehicle_type,tour_id,service_time_min
8074,Nor F. Postvegen15,POSTVEGEN 15,6018.0,62.4714714,6.3447286,11:40,13:40,0.5,0.0,58.4,0.0,1,2104,5.4
6442,Nærbutikken Norddal,Nærbutikken Norddal,,62.25477,7.23439,07:40,09:40,2.5,1.0,2032.01,0.0,1,2302,7.6
5129,Osdals Catering,Ålesund,6002.0,62.14415,6.08199,10:50,12:50,1.5,0.5,802.55,0.0,1,2501,10.5
13046,Peppes Pizza Amfi Moa Avd.319,Langelandsvegen 47,6010.0,62.466442,6.351237,09:15,11:15,1.5,1.0,389.6,0.0,1,2107,6.7
7591,Pharma Marine,Ålesund,6002.0,62.5581807,6.264718,11:55,13:55,1.0,0.5,471.2,0.0,1,2042,6.2
13124,Quality Hotel Ulstein,Quality Hotel Ulstein,,62.341006743371274,5.84930015553663,08:15,10:15,0.5,0.0,107.9,0.0,1,2701,9.2
8882,Quality Hotel Waterfront,Quality Hotel Waterfront,,62.4699296,6.1460985,08:00,10:00,2.5,0.5,2561.58,0.0,1,2051,12.1
8942,Quality Hotel Ålesund,SORENSKRIVER BULLS GATE 7,6002.0,62.4756638,6.1552199,11:55,13:55,3.0,0.5,1673.48,0.0,1,2052,9.8
8929,Racoon Coffee,KONGENS GATE 6,6002.0,62.4731906,6.1567012,16:50,18:50,1.5,0.5,883.8,0.0,1,2053,8.8
8890,Ragnhild's Catering,Ålesund,6002.0,62.4444111,6.1943517,08:30,10:30,2.0,0.5,1004.12,0.0,1,2401,6.1
9312,Rasoi Ålesund,RÅDSTUGATA 3B,6002.0,62.4712404,6.1617014,13:10,15:10,1.5,0.5,748.45,0.0,1,2052,8.5
2221,Renex Avd Myklebust,Ålesund,6008.0,62.43833,6.37417,07:25,09:25,1.52,0.52,1296.8,0.0,1,2352,4.3
5841,Sandetun - Kantine,Sandetun,6008.0,62.20551,5.57617,07:45,09:45,0.5,0.0,35.9,0.0,1,2352,2.3
5851,Sandetun - Kjøkken,Sandetun,6008.0,62.20551,5.57617,07:45,09:45,1.5,0.5,848.8,0.0,1,2352,7.4
7936,Sandøytunet Hovudkjøkken 2024,Sandøy,6487.0,62.780633767779285,6.470748711586672,11:05,13:05,1.0,0.5,454.3,0.0,1,2151,5.9
8834,Sansesenteret Sulatunet,Sula,6030.0,62.4424369,6.1886657,08:40,10:40,0.5,0.0,410.7,0.0,1,2401,3.8
8443,Selecta Norway Avd Ålesund,Ålesund,6002.0,62.4246541,6.3055775,07:15,09:15,0.5,0.0,347.6,0.0,1,2401,3.4
9079,Sit Kafe/kantine Ålesund,Ålesund,6003.0,62.472004,6.235818,06:15,08:15,2.5,0.5,1875.34,0.0,1,2101,9.8
7926,Skarbøvik Barnehage,Skarbøvik barnehage,,62.4648029,6.111152,08:55,10:55,1.0,0.5,99.6,0.0,1,2041,6.8
7906,Skarbøvik Sykehjem 2024,OLE THORESENS GATE 16,6006.0,62.46609,6.109488,11:25,13:25,1.0,0.5,801.2,0.0,1,2103,4.6
7571,Skrøppatausene,Ålesund,6002.0,62.487849117037264,6.69289988438215,07:10,09:10,2.0,0.5,2070.7,0.0,1,2651,5.9
3289,Soi One,Ålesund,6002.0,62.470954,6.153081,15:40,17:40,1.0,0.5,828.6,0.0,1,2403,5.9
6717,Soi One Volda,Volda,6100.0,62.14637,6.08964,19:05,21:05,1.0,0.0,337.2,0.0,1,2503,10.0
9294,Soi One Ålesund,RASMUS RØNNEBERGS GATE 4,6002.0,62.470954,6.153081,11:40,13:40,3.04,0.5,2158.9,0.0,1,2052,14.3
6084,Sol Cafè,Ålesund,6002.0,62.39202,6.58023,10:30,12:30,1.0,0.5,374.26,0.0,1,2601,8.1
9055,Spar Eidsnes,SOLAVÅGSEIDET 76,6037.0,62.4273801,6.3156902,20:05,22:05,7.166,2.0,6914.55,0.0,1,2057,17.2
4220,Spar Ellingsøy,Spar Ellingsøy,,62.504485,6.39643,15:50,17:50,2.0,0.0,1725.1,0.0,1,2751,16.3
1090,Spar Langevåg,Spar Langevåg,,62.4421478,6.1903413,15:45,17:45,4.0,0.0,3309.8,0.0,1,2403,13.1
8697,Spar Spjelkavik,Spjelkavikvegen 61,6010.0,62.4622693,6.3640886,18:20,20:20,6.5,0.0,5759.03,0.0,1,2105,19.0
6600,Spar Straumane,Spar Straumane,,62.3160888,5.84408243,17:40,19:40,5.85,1.0,5295.73,0.0,1,2702,18.7
6780,Spar Svingen,Spar Svingen,,62.3115806,6.9180612,17:10,19:10,11.85,0.5,11558.88,0.0,1,2602,14.0
7010,Spar Søvik,Spar Søvik,,62.55002608867628,6.2785674595363865,09:15,11:15,4.5,1.0,3789.66,0.0,1,2151,16.3
7765,Spar Ulsteinvik,Spar Ulsteinvik,,62.34250319341053,5.868374140191933,16:10,18:10,5.333,1.0,5571.75,0.0,1,2702,17.4
5540,Spar Volda,Spar Volda,,62.14941,6.08458,18:55,20:55,2.5,0.5,2333.48,0.0,1,2503,14.5
4225,Spar Åse,Øvre Geilegrend 1,6017.0,62.4643885,6.3172074,15:35,17:35,5.333,0.0,6386.86,0.0,1,2053,16.3
8479,Spisestua Kafe Og Restaurant,Ålesund,6002.0,62.466442,6.351237,09:05,11:05,1.5,0.5,779.59,0.0,1,2107,6.1
9159,Sportsparken Vegsund,BLINDHEIM INDUSTRIVEG 2D,6020.0,62.436635,6.370523,11:20,13:20,1.5,1.0,1070.43,0.0,1,2104,5.6
7937,Storhaugen Barnehage,Storhaugen barnehage,,62.4719208,6.1427615,08:35,10:35,1.0,0.5,116.3,0.0,1,2041,6.2
8825,Sulatunet,Sulatunet,,62.4424369,6.1886657,08:20,10:20,2.52,0.52,2323.4,0.0,1,2401,5.2
8848,Sulatunet Avd.sloghaugveien,Sula,6030.0,62.4424369,6.1886657,08:50,10:50,0.5,0.0,362.7,0.0,1,2401,7.3
